ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0043087,regulation of GTPase activity,97/3368,376/18903,6.129902096935616e-5,0.0013746686527129552,0.0011742459511080788,GSK3B/RGS7/EPHA5/RABGAP1L/MAP4K4/AFDN/RASAL2/TBC1D5/RAPGEF2/SBF2/CBLB/MYO9A/PIN1/RAPGEF6/DOCK7/PRKG1/STMN1/PLXNA4/RAPGEF5/PLXNA2/RALGPS2/FGD4/APC2/TBCK/ELMOD1/VAV3/CHN2/ZC3H15/TIAM1/HRAS/ARHGAP24/OCRL/BCAS3/RALGAPA2/TBC1D7/RDX/ARHGAP35/DOCK11/RGL1/CDKL5/WNK1/SRGAP2/ELMOD2/SGSM3/POLDIP2/BIN1/ARHGEF7/EPHA3/AGAP2/GARNL3/EIF2S1/RALBP1/EZH2/DVL3/NTRK2/EVI5/CRK/TBC1D30/RIC1/LRCH1/RAPGEF4/PICALM/ABR/TRAPPC6B/DENND1B/TTC8/NTRK3/GPSM1/SIPA1L2/GAPVD1/ARHGAP29/RGMA/PLXNA1/WNT4/BCR/RALGAPB/TBC1D10B/RANGAP1/CRKL/PIP5K1A/TBC1D20/RUNDC1/USP6NL/SNX13/SBF1/RICTOR/IQSEC1/NDEL1/TIAM2/SYNGAP1/RAPGEF1/RAP1GAP2/RAP1GAP/TSC1/VAV2/RSU1/AGAP3,97
GO:0048207,"vesicle targeting, rough ER to cis-Golgi",14/3368,27/18903,6.13151897840387e-5,0.0013746686527129552,0.0011742459511080788,TRAPPC12/TMED10/TFG/CUL3/PPP6C/PEF1/SAR1B/KLHL12/TRAPPC2B/SAR1A/CSNK1D/TRAPPC2/TRAPPC8/SEC16A,14
GO:0048208,COPII vesicle coating,14/3368,27/18903,6.13151897840387e-5,0.0013746686527129552,0.0011742459511080788,TRAPPC12/TMED10/TFG/CUL3/PPP6C/PEF1/SAR1B/KLHL12/TRAPPC2B/SAR1A/CSNK1D/TRAPPC2/TRAPPC8/SEC16A,14
GO:0070841,inclusion body assembly,13/3368,24/18903,6.220441463264281e-5,0.0013895335239575448,0.001186943567248706,PSMC5/SACS/HSPA1A/MAPT/PRKN/DNAJB6/SNCAIP/HDAC6/HSPA1B/TRIM37/CDC34/BAG5/HSF1,13
GO:0021543,pallium development,52/3368,174/18903,6.438708002095837e-5,0.001433079103509954,0.0012241403276295863,CNTNAP2/LMX1A/GSK3B/FEZ1/EPHA5/UQCRQ/DAB1/CDH2/PHACTR1/ROBO1/DMRTA2/TMEM14B/TRA2B/TRAPPC9/SLIT2/DCLK2/CDK5/TMEM108/BTBD3/LRP8/RHOA/EFHC1/AKIRIN2/CDK5R1/MDGA1/ADGRG1/ZMIZ1/SLC38A2/SRGAP2/PTEN/FBXO45/SRD5A1/BAX/EZH2/NTRK2/CDON/CRK/SYNE2/CDK5R2/NSUN5/MDK/NF2/NEFL/PEX5/TACC1/CRKL/TH/NDEL1/ID4/ATP1A3/TSC1/DIXDC1,52
GO:0090316,positive regulation of intracellular protein transport,48/3368,157/18903,6.484024673573351e-5,0.0014379553635292814,0.0012283056430842925,ANK3/TENM1/GSK3B/UBL5/TCAF1/PIK3R1/TOMM7/TPR/CDK5/C2CD5/CEP290/UBE2L3/HRAS/TRIM28/GSK3A/ANP32B/SH3GLB1/PINK1/BCAS3/CDK5R1/UBE2D3/RAN/PRNP/JUP/TMEM30A/JAK2/SREBF2/HDAC3/TARDBP/EMD/PRKACA/PPM1A/RBM22/ICE1/FBXW7/PCNT/SAR1B/HSP90AA1/CAMK1/ZPR1/BAP1/RIPOR1/SAR1A/CHP1/NMT1/CTDSPL2/PRKAA1/OAZ1,48
GO:0050806,positive regulation of synaptic transmission,51/3368,170/18903,6.750231665464111e-5,0.00149160694679662,0.001274134981156327,SYT1/NLGN1/RIMS2/NRXN1/GRIN2B/GSK3B/RIMS1/GRIK2/SNCA/CLSTN1/CNR1/CDK5/SLC1A1/CACNB4/NLGN3/PINK1/APP/NALCN/DTNBP1/KIF5B/PRKCE/KCTD13/STAU1/GLUL/CACNG2/PRNP/LGI1/CACNG8/NCSTN/PTEN/MECP2/NTRK2/SLC24A2/SERPINE2/ADCY1/SLC8A3/MAPK1/STXBP1/PRKCZ/PLK2/CACNG4/FMR1/DLG4/YTHDF1/SQSTM1/STX4/LRRTM2/SNAP25/CACNG7/RIMS3/CRTC1,51
GO:0072583,clathrin-dependent endocytosis,20/3368,47/18903,6.799480299640095e-5,0.0014971042107773873,0.0012788307599964491,MAGI2/FNBP1L/SNAP91/SGIP1/ITSN1/HIP1R/LMBRD1/FCHSD2/CLTA/CLTB/SMAP1/AP2B1/CLTC/FCHO1/PICALM/FCHO2/CANX/GPR107/GAK/BMP2K,20
GO:0007034,vacuolar transport,49/3368,162/18903,7.394146084342955e-5,0.0016222228355756705,0.0013857074522725427,ATP13A2/VPS36/SNAPIN/VPS41/HGSNAT/VPS13A/VPS35/LRP1/HSPA1A/PRKN/ZFYVE16/PINK1/VTA1/VPS16/ATP6V0D1/NCOA4/LAMP1/AP3D1/CACNG2/CACNG8/BIN1/RAB7A/CHMP6/VPS37D/CCDC91/CHMP1A/HOOK2/AP3B1/AP1G1/CACNG4/CHMP2B/MGRN1/RHOB/CHMP4B/NDFIP2/M6PR/AKTIP/RBSN/CACNG7/BECN1/AP3S2/STAM2/ARL8B/GNPTG/GAK/PTPN23/LAMP2/HOOK1/VPS37B,49
GO:0000082,G1/S transition of mitotic cell cycle,69/3368,250/18903,7.867610076815022e-5,0.0017199547580738319,0.0014691903439941144,KHDRBS1/PPP3CA/APC/SMARCA4/SMARCC2/ARID1B/ACTL6B/PBRM1/TMEM14B/SMARCC1/NASP/PRKDC/CDKN1B/BRD7/BCL7A/CDK5/SMARCA2/ARID2/CACNB4/PSME1/CDK14/SMARCD3/FHL1/TAF10/RDX/PKD2/MYO16/APPL2/EIF4G1/LSM10/APPL1/GSPT1/CDKN2D/PTEN/CAMK2A/FBXO7/CCNH/CUL3/RBL2/DDX3X/EZH2/CDC34/CTDSPL/CDK4/CDK2AP2/E2F4/LSM11/WAC/DLG1/CPSF3/BRD4/CUL2/BCL2/PLK2/CDC7/PPP6C/ATM/ECD/ZPR1/ZNF655/RPS27L/RPS6/RPL26/ID4/PKD1/MDM2/JADE1/FBXO31/RPS6KB1,69
GO:0000956,nuclear-transcribed mRNA catabolic process,40/3368,125/18903,8.489315116459899e-5,0.0018492859134898283,0.0015796653921445539,DDX5/TNRC6B/UPF3A/NBDY/TNRC6C/GSPT2/SECISBP2/UPF3B/CPEB3/RBM8A/RNPS1/XRN1/POLR2G/CNOT7/DIS3L2/GSPT1/SYNCRIP/UPF2/ZFP36L2/EIF3E/PABPC1/AGO2/DIS3/CASC3/CTIF/ATM/DHX34/NANOS3/SMG1/EXOSC6/YBX1/PELO/ETF1/DCP1A/PDE12/ZCCHC7/SMG7/TENT4B/PATL1/CNOT6,40
GO:1902850,microtubule cytoskeleton organization involved in mitosis,49/3368,163/18903,8.768136069612843e-5,0.0019032742005523568,0.0016257823435752287,CLASP2/GNAI1/CKAP5/TPR/STMN1/KIFC2/CEP126/DYNC1H1/GOLGA2/MZT1/NUDC/RHOA/TASOR/HSPA1A/EFHC1/MAPRE1/RAB11A/PIBF1/MAP9/SMC1A/KPNB1/SUN2/CEP97/RAN/AAAS/SPAST/POLDIP2/CHMP6/MAP1S/MAP4/CLTC/MECP2/HSPA1B/CHMP1A/PLK2/DRG1/SBDS/CHMP2B/GPSM1/PCNT/TACC1/CHMP4B/TUBG2/CCSAP/UBXN2B/ABRAXAS2/NDEL1/PKD1/HTT,49
GO:0001732,formation of cytoplasmic translation initiation complex,10/3368,16/18903,8.911723419910745e-5,0.0019276308791729474,0.0016465878891124932,EIF3K/EIF5/EIF3M/EIF3I/EIF3A/EIF3E/EIF3F/EIF3H/EIF3B/EIF3D,10
GO:0051588,regulation of neurotransmitter transport,35/3368,105/18903,9.207610863089778e-5,0.0019846439835775618,0.0016952886482918762,SYT1/NLGN1/GSK3B/RIMS1/PFN2/CASK/SNCA/PRKCB/CHRM2/CSPG5/CNR1/CDK5/SNAPIN/PNKD/CACNB4/APBA2/PRKN/ATP2A2/DTNBP1/SYT11/STXBP5/SNCAIP/SLC38A2/SYN1/CAMK2A/GRIN3A/ADCY1/RAB5A/STXBP1/FMR1/CPLX2/GIT1/PER2/RIMS3/CALM3,35
GO:0051491,positive regulation of filopodium assembly,15/3368,31/18903,9.396739575501024e-5,0.002018327664765832,0.001724061346480405,GPM6A/NLGN1/FNBP1L/TENM1/TENM2/DNM3/PIK3R1/MIEN1/BCAS3/DOCK11/RALA/PLPPR5/FSCN1/FMR1/NEURL1,15
GO:0034331,cell junction maintenance,18/3368,41/18903,9.546149224404563e-5,0.002043275076150426,0.0017453714976584172,NLGN1/ERC2/ADGRB3/MTSS1/C1QL1/CTBP2/CBLN2/CBLN1/SDF4/OPHN1/DLG1/CAMSAP3/DLG4/KIRREL1/ARF6/BSN/KIFC3/SYNGAP1,18
GO:0008038,neuron recognition,20/3368,48/18903,9.71643832625698e-5,0.0020725027999373828,0.0017703379041078598,OPCML/NTM/CNTNAP2/DSCAM/CNTN4/NDN/NRCAM/ROBO2/ROBO1/CNR1/NCAM2/APP/BSG/CDK5R1/ARHGAP35/EFNB3/IGSF9/EPHA3/EXT1/YWHAZ,20
GO:0051962,positive regulation of nervous system development,75/3368,279/18903,1.0058470961226971e-4,0.0021380341562220514,0.0018263149787549247,NLGN1/GRID2/NRXN1/DSCAM/ADGRB3/MAP6/MACF1/PTPRD/TENM4/ROBO2/ROBO1/DMRTA2/CLSTN1/FZD3/IL1RAPL1/SLIT2/PLXNA4/EPHB1/PLXNA2/SLITRK3/LRRN1/CBLN2/NIN/MAP1B/CUX2/LRP8/NLGN3/ACTR2/SRRT/TIAM1/MAPT/NAP1L1/SMARCD3/PARP6/STK25/L1CAM/CBLN1/CRABP2/CDKL5/LRRC4B/PRKCI/BIN1/PPP1CC/BMPR2/MECP2/GOLGA4/NTRK2/ARMCX5-GPRASP2/SERPINE2/SOX11/MDK/ADGRB1/BDNF/LIG4/TBC1D24/NEFL/PRPF19/PLXNA1/LIMK1/SYNJ1/DLG5/SS18L1/RAB21/RHEB/LRRTM2/NEURL1/NDEL1/TIAM2/ID4/MAP2K1/CDKL3/NUMBL/FBXO31/DIXDC1/SKIL,75
GO:0000470,maturation of LSU-rRNA,14/3368,28/18903,1.0256238458297817e-4,0.0021710540196216185,0.0018545206418625853,DDX18/EIF6/SNU13/NSA2/LAS1L/PES1/MRPL1/GTPBP4/RPF2/NIFK/RPL7A/RSL1D1/RPL10A/RPL7,14
GO:0043967,histone H4 acetylation,27/3368,74/18903,1.0284498123227918e-4,0.0021710540196216185,0.0018545206418625853,AUTS2/EPC1/ACTL6B/KANSL1/BRD8/EPC2/MCRS1/APBB1/ING4/MRGBP/TAF7/ATF2/KAT8/NAA40/MBTD1/KAT6A/CHD5/KAT7/EP300/ZMPSTE24/WDR5/KANSL3/NAA50/SIRT1/MSL1/JADE1/MSL2,27
GO:0042274,ribosomal small subunit biogenesis,28/3368,78/18903,1.0718360686228683e-4,0.002247197600529106,0.0019195627095688877,RPS21/RPS28/RPL38/PRKDC/SNU13/TSR3/RPS17/MRPS11/RIOK1/RIOK3/SRFBP1/MPHOSPH10/ABT1/IMP4/DCAF13/SURF6/UTP23/NGDN/RPS8/TSR1/RPS27L/WDR43/RPS25/RPS6/WDR3/RPS5/RPS14/RPS24,28
GO:0050772,positive regulation of axonogenesis,28/3368,78/18903,1.0718360686228683e-4,0.002247197600529106,0.0019195627095688877,DSCAM/MAP6/MACF1/ROBO2/ROBO1/SLIT2/PLXNA4/PLXNA2/NIN/MAP1B/TIAM1/MAPT/STK25/L1CAM/CRABP2/CDKL5/BMPR2/GOLGA4/NTRK2/BDNF/NEFL/PLXNA1/LIMK1/NDEL1/TIAM2/MAP2K1/DIXDC1/SKIL,28
GO:0140694,non-membrane-bounded organelle assembly,98/3368,386/18903,1.079084565510129e-4,0.0022546994850097695,0.0019259708410554934,CLASP2/SQLE/MAPRE3/RPS28/RPL38/NBDY/FHOD3/NEBL/BICD1/TPR/PRKDC/TIA1/TUBGCP2/DHX30/KIFC2/AKAP13/DYNC1H1/GOLGA2/MZT1/TUBB/DHX29/RHOA/TASOR/HSPA1A/MAPT/MAPRE1/RAB11A/CENPT/TRAPPC12/PIBF1/MAP9/SMC1A/KPNB1/EIF6/CNOT7/CEP97/DDX6/AAAS/PRKAA2/CEP295/PPP1R35/POLDIP2/CHMP6/PRKAR1A/GOLGA8A/CDS2/KIF9/FSCN1/ACTG1/EIF2S1/HDAC3/HSPA1B/DDX3X/TRIM37/CCP110/KAT2B/E2F4/CHMP1A/MTERF3/CFL2/MRPS2/PLK2/DRG1/SBDS/NOP53/MRPS11/TRAF7/CHMP2B/ABT1/CHMP4B/SMAD4/YTHDF1/GOLGA8B/BSCL2/CCSAP/RPS27L/YTHDF3/BRIX1/ABRAXAS2/EIF2A/CSNK1D/PPAN/RPF2/RPL10/RPLP0/RBM14/RNF4/PATL1/TUBGCP3/PRKAA1/CNOT6/WDR1/RPL23A/MDN1/RPS5/RPS14/RPL6/RPL24,98
GO:0050686,negative regulation of mRNA processing,13/3368,25/18903,1.0847607700354796e-4,0.0022588764102806614,0.0019295387827392922,HNRNPA2B1/CELF4/HNRNPK/HNRNPL/RBMX/SRSF10/SRSF7/RNPS1/SAP18/U2AF2/SRSF6/DYRK1A/SFSWAP,13
GO:0099072,regulation of postsynaptic membrane neurotransmitter receptor levels,24/3368,63/18903,1.1273127801637852e-4,0.0023348227136334655,0.001994412335386075,GPC6/GPHN/DNM3/CLSTN1/CPT1C/GRIP1/SHISA6/GRIPAP1/ADAM10/VPS35/RAB11A/HRAS/CACNG2/LGI1/CACNG8/PRKCI/AP2B1/OPHN1/PRKCZ/DLG1/CACNG4/DLG4/SNAP25/CACNG7,24
GO:0006997,nucleus organization,43/3368,139/18903,1.1288333810013662e-4,0.0023348227136334655,0.001994412335386075,GOLM1/TPR/PRKCB/SYNE1/PRKCA/AKAP8L/UBXN2A/NUP93/CTDNEP1/SERBP1/SUN2/NOLC1/SPAST/BIN1/SELENOF/CHMP6/TARDBP/EMD/CHMP1A/WDR73/CHMP2B/FAM118B/RRN3/TMEM170A/HABP4/CHMP4B/TMEM43/AHCTF1/ZMPSTE24/ZPR1/SEH1L/TMF1/UBXN2B/AGFG1/LMNB2/NUP54/ANKLE2/LEMD3/NDEL1/NUP155/SIRT1/NUP153/USPL1,43
GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,32/3368,94/18903,1.1550460813027142e-4,0.0023730595576731016,0.0020270743584911216,GSK3B/ELOB/DDRGK1/PSMD10/TRIB2/HSPA1A/USP5/PRKN/GSK3A/ZYG11B/RNF180/HERPUD1/CSNK1E/RAD23A/ARIH1/HSPA1B/SGTA/SH3RF1/KEAP1/NOP53/RCHY1/RNF14/UBQLN1/SOCS5/SOCS4/CSNK1D/MDM2/MKRN2/PRICKLE1/FZR1/ZFAND2A/SUMO2,32
GO:1903312,negative regulation of mRNA metabolic process,32/3368,94/18903,1.1550460813027142e-4,0.0023730595576731016,0.0020270743584911216,HNRNPA2B1/CELF4/FUS/HNRNPK/HNRNPL/ELAVL4/TAF15/RBMX/IGF2BP2/SRSF10/SRSF7/SECISBP2/RNPS1/ELAVL1/SYNCRIP/LARP1/IGF2BP3/TARDBP/PABPC1/SAP18/DHX34/U2AF2/FMR1/YBX1/SRSF6/LARP4B/TENT4B/DYRK1A/SFSWAP/METTL16/ANGEL2/HNRNPC,32
GO:0008631,intrinsic apoptotic signaling pathway in response to oxidative stress,19/3368,45/18903,1.1669643086404755e-4,0.0023895539159928137,0.002041163887218516,SFPQ/PARP1/PRKN/PINK1/STK25/P4HB/NME5/JAK2/ZNF622/SOD2/BCL2/BAG5/STK24/MCL1/FBXW7/UBQLN1/GSKIP/SIRT1/HSPB1,19
GO:0006338,chromatin remodeling,95/3368,373/18903,1.2057175090396286e-4,0.0024538525205084457,0.002096087941728215,RERE/MLLT3/NDN/HP1BP3/ATRX/KDM5B/CBX3/SMARCA4/CHD4/SMARCC2/CHD9/BPTF/NAP1L4/ARID1B/KCNQ1OT1/RBBP4/RBBP7/ACTL6B/PBRM1/CENPV/SCMH1/ATF7IP/SMARCC1/TOP1/BAZ2B/SUPT16H/MPHOSPH8/TPR/NASP/CHD7/CHD8/SMARCAD1/BRD7/DNMT1/BCL7A/SMARCA2/KAT6B/ARID2/TET1/CHD6/BICRAL/FAM172A/TASOR/MPND/NAP1L1/SMARCD3/TRIM28/ANP32B/ASF1A/FOXA1/SSRP1/KDM4A/ZNF827/ZDBF2/SHPRH/MTA2/MCRS1/KDM4C/BRD9/L3MBTL3/NAP1L3/BRD2/CHD2/MECP2/RESF1/EZH2/HMGA1/KAT2B/MLLT1/MTA1/NUDT5/BRD4/CHD1/DR1/RNF8/DNAJC9/KAT6A/KDM6B/GATAD2B/SART3/CHD5/EP300/RAD54L2/GATAD2A/LMNB2/SRCAP/KDM5C/PPM1D/YY1/SET/HDAC4/SIRT1/HCFC2/HNRNPC/HDAC5,95
GO:0043954,cellular component maintenance,25/3368,67/18903,1.2103488746769641e-4,0.0024538525205084457,0.002096087941728215,NLGN1/GRIN2B/ERC2/ADGRB3/MTSS1/C1QL1/CTBP2/CBLN2/VPS35/HOMER1/CBLN1/ZNF804A/PRNP/SDF4/OPHN1/DLG1/CAMSAP3/MTMR2/PICK1/DLG4/KIRREL1/ARF6/BSN/KIFC3/SYNGAP1,25
GO:0051205,protein insertion into membrane,25/3368,67/18903,1.2103488746769641e-4,0.0024538525205084457,0.002096087941728215,ROMO1/NDUFA13/TOMM7/MTX2/TIMM8B/TOMM6/TOMM22/AGK/EMC7/MMGT1/GET3/OXA1L/BAX/SGTA/SEC61A1/TOMM40/TIMM9/HSP90AA1/TIMM22/CAMLG/SAMM50/EMC8/NMT1/TRAM1/TOMM20,25
GO:0043393,regulation of protein binding,57/3368,200/18903,1.2545482255719688e-4,0.0025350953123975672,0.0021654857702480142,GSK3B/MAPRE3/USP33/LDOC1/PLCL2/EPB41/RAPGEF2/CBLB/PIN1/GREM2/TDG/HIP1R/CDK5/SNAPIN/GOLGA2/ZFPM1/PLCL1/LRP1/TIAM1/MAPRE1/PRKN/SMARCD3/TMBIM6/APP/ATP2A2/ID1/DTNBP1/KRIT1/CSNK1E/RAN/POLDIP2/SPPL3/EPB41L5/CTNNBIP1/USP9X/DERL1/BAX/PRMT7/PTPRF/CDON/CRK/PRKACA/PPP2CB/BDNF/TLE5/NVL/RGMA/CAMK1/EP300/AKTIP/NMD3/UBASH3B/AMFR/PKD1/HDAC4/HSF1/HDAC5,57
GO:0045732,positive regulation of protein catabolic process,59/3368,209/18903,1.2859479385341554e-4,0.0025900256348902677,0.002212407411076019,GSK3B/APC/FAF1/NDUFA13/CBLB/NSF/PSMC5/CDKN1B/ELOB/DDRGK1/PSMD10/APC2/VPS35/LRP1/TRIB2/HSPA1A/USP5/PRKN/GSK3A/RDX/ZYG11B/RNF180/NRDC/HERPUD1/CSNK1E/RAD23A/SGSM3/RAB7A/ARIH1/HSPA1B/RNF41/SGTA/SH3RF1/RNF40/PLK2/KEAP1/NOP53/CSNK2A1/FBXW7/RCHY1/RNF14/HSP90AA1/RGMA/FMR1/UBQLN1/SOCS5/LPCAT1/SOCS4/ATXN3/STX5/CSNK1D/SEC22B/MDM2/MKRN2/PRICKLE1/FZR1/ZFAND2A/OAZ1/SUMO2,59
GO:0006998,nuclear envelope organization,23/3368,60/18903,1.3928890584584324e-4,0.0027877918954775133,0.002381339924596315,PRKCB/PRKCA/AKAP8L/UBXN2A/NUP93/CTDNEP1/SUN2/SPAST/CHMP6/TARDBP/EMD/CHMP1A/CHMP2B/TMEM170A/CHMP4B/TMEM43/ZMPSTE24/UBXN2B/LMNB2/ANKLE2/LEMD3/NDEL1/NUP155,23
GO:0050821,protein stabilization,60/3368,214/18903,1.3932152236880948e-4,0.0027877918954775133,0.002381339924596315,SOX4/ANK2/PFN2/PIK3R1/ATF7IP/USP33/PIN1/HIP1R/PFDN1/CCT8/HSPA1A/ATP1B3/PRKN/POLR2E/PINK1/UBE2B/PFDN4/CCT4/LAMP1/GAPDH/STX12/CALR/PFDN5/STXBP4/BAG1/PTEN/NAPG/PFDN2/CCNH/USP9X/HSPD1/HSPA1B/GOLGA7/DVL3/TCP1/STXBP1/PDCL3/USP27X/BAG5/NOP53/RPL23/PFN1/FBXW7/HSP90AA1/USP7/WIZ/CAMLG/EP300/COG3/ATP1B1/RAB21/CDC37L1/GTPBP4/BAG4/MDM4/CHP1/SEC16A/LAMP2/PTGES3/TSC1,60
GO:1903052,positive regulation of proteolysis involved in protein catabolic process,42/3368,136/18903,1.4057245207105035e-4,0.0028002375701983687,0.0023919710560481966,GSK3B/ATP5IF1/MAGEF1/PSMC5/ELOB/DDRGK1/PSMD10/TRIB2/HSPA1A/USP5/PRKN/GSK3A/ZYG11B/RNF180/HERPUD1/CSNK1E/RAD23A/PTEN/ARIH1/HSPA1B/SGTA/SH3RF1/RNF40/KEAP1/NOP53/FBXW7/RNF139/RCHY1/RNF14/FMR1/UBQLN1/SOCS5/SOCS4/ATXN3/TRIM67/CSNK1D/MDM2/MKRN2/PRICKLE1/FZR1/ZFAND2A/SUMO2,42
GO:0031334,positive regulation of protein-containing complex assembly,55/3368,192/18903,1.4108965663562744e-4,0.0028002375701983687,0.0023919710560481966,NAV3/NRG1/AKAP9/TENM1/GSK3B/FAF1/PFN2/CKAP5/SNCA/STMP1/FER/CDKN1B/HIP1R/CLIP1/FCHSD2/SLAIN1/MAP1B/SPIDR/RHOA/HSPA1A/MAPT/MAPRE1/SH3GLB1/PINK1/CDK5R1/PRKCE/EIF4G1/MED25/ARPC2/BIN1/FSCN1/MECP2/HSPA1B/DDX3X/BAX/NCKAP1/CARMIL2/DLG1/PPP2R5B/DRG1/ICE1/CRBN/PFN1/MPP7/ATM/HSP90AA1/SLAIN2/KIRREL1/RAC1/ARF6/BAG4/RICTOR/GIT1/FNIP1/TFRC,55
GO:0140029,exocytic process,29/3368,83/18903,1.4131102828609707e-4,0.0028002375701983687,0.0023919710560481966,SYT1/NLGN1/RAB3C/ERC2/EXOC6B/SNCA/EXOC4/CTBP2/PRRT2/SNAPIN/EXOC6/RAB10/EXOC2/STXBP5/DMTN/STXBP1/SCFD2/NAPA/RAB15/SNAP29/PPFIA3/SYNJ1/STX4/UNC13A/EXOC3/SNAP25/EXOC8/CPLX2/YKT6,29
GO:0106027,neuron projection organization,31/3368,91/18903,1.4454414394579924e-4,0.0028550954220548062,0.002438830792248466,NLGN1/GRIN2B/CTNND2/GSK3B/PPFIA2/DNM3/EPHB1/CDK5/CUX2/LRP8/VPS35/ACTR2/MAP1A/APP/CDK5R1/HOMER1/DTNBP1/HDAC6/ZNF804A/PRNP/PTEN/ZDHHC15/DIP2A/ARMCX5-GPRASP2/MTMR2/PRMT3/LZTS3/PICK1/DLG4/ATP1A3/SHANK1,31
GO:0007623,circadian rhythm,59/3368,210/18903,1.4824341217963398e-4,0.002918779746857345,0.002493230127245194,SFPQ/NLGN1/MAGED1/MYCBP2/MAPK10/GSK3B/KCNH7/FBXL17/HNRNPL/TOP1/PARP1/CARTPT/PRKDC/NCOA2/RORA/DDC/KCND2/BTRC/HOMER1/ID1/CSNK1E/PRKAA2/MAGEL2/IMPDH2/PTEN/PPP1CC/USP9X/SRD5A1/HDAC3/NR2F6/EZH2/TARDBP/NTRK2/ADCY1/PHLPP1/MTA1/SIAH2/C3orf70/AHCY/FBXW7/USP7/EP300/JUND/PPP1CB/TH/KDM2A/CRY2/CSNK1D/FBXL3/DYRK1A/RAI1/PER2/ID4/PRKAA1/SIRT1/CRY1/CRTC1/ATF4/NAMPT,59
GO:0001505,regulation of neurotransmitter levels,61/3368,219/18903,1.503736118079247e-4,0.0029488535096340654,0.0025189192226540806,SYT1/NLGN1/RIMS2/NRXN1/ERC2/CADPS/GSK3B/RIMS1/PFN2/CASK/SNCA/SYN3/CTBP2/PRRT2/PRKCB/CHRM2/CSPG5/CNR1/CDK5/SNAPIN/GABRA2/SLC1A6/PNKD/CACNB4/SLC6A1/APBA2/PRKN/ABAT/ATP2A2/DTNBP1/LIN7B/SYT11/STXBP5/SNCAIP/NR4A1/SLC38A2/SYN1/PDZD11/CAMK2A/ACHE/GRIN3A/ADCY1/RAB5A/STXBP1/NAPA/SNAP29/SYT7/PPFIA3/FMR1/SYNJ1/TH/STX4/UNC13A/BRSK1/SNAP25/DNAJC5/CPLX2/GIT1/PER2/RIMS3/CALM3,61
GO:0006241,CTP biosynthetic process,9/3368,14/18903,1.5073091356423515e-4,0.0029488535096340654,0.0025189192226540806,NME7/NME3/NME4/NME5/CTPS2/CTPS1/NME1/NME2/UCK2,9
GO:0000209,protein polyubiquitination,67/3368,246/18903,1.5183927519561287e-4,0.002961106881036984,0.002529386088053902,WSB1/FBXL17/RNF5/RNF146/DZIP3/HECW2/BTRC/HECW1/SASH1/SPOP/RNF187/PRKN/UBE2L3/KBTBD7/WSB2/FBXL7/UBE2B/RNF180/SHPRH/RNF34/HDAC6/UBE2D3/UBE2A/MAGEL2/XIAP/UBE2J1/UBE2K/ERCC8/PELI1/CUL3/ARIH1/MKRN1/LRSAM1/DDX3X/RNF41/CDC34/RNF40/BCL2/UBE3C/CDC27/KLHL20/NHLRC3/PPIL2/RNF8/ZFP91/CDC16/MGRN1/CBL/RNF126/HACE1/RNF14/BFAR/PRPF19/UBE4A/TOPORS/TTC3/AKTIP/RNF114/AREL1/RNF4/AMFR/MDM2/MKRN2/FBXO28/TRAF3/FZR1/RMND5A,67
GO:0006986,response to unfolded protein,43/3368,141/18903,1.614484553818334e-4,0.0031385375361095012,0.0026809478683492323,PIK3R1/SELENOS/DDRGK1/ERLEC1/SERP2/CDK5RAP3/JKAMP/HSPA1A/ATF6B/HSPE1/PRKN/TMBIM6/PACRG/HERPUD1/DNAJB5/CREB3/MANF/HSPA5/HSPD1/EIF2S1/HSPA1B/DERL1/BAX/HSPA9/OPTN/PARP16/FAF2/HSP90AA1/BFAR/HSPH1/DERL2/EP300/TMEM33/MFN2/DNAJB9/DNAJC3/AMFR/TRAM1/PPP1R15A/HSF1/HSPB1/ATF4/HSPA4L,43
GO:0045055,regulated exocytosis,66/3368,242/18903,1.6227320302398426e-4,0.0031446191992944334,0.002686142842684913,SYT1/NLGN1/RIMS2/CHGA/ERC2/CADPS/GSK3B/RIMS1/PFN2/CASK/SNCA/CTBP2/PRRT2/FER/PRKCB/CHRM2/CSPG5/CNR1/CDK5/SNAPIN/CORO1A/CACNB4/APBA2/RAB10/PPP3CB/ATP2A2/DTNBP1/TMED10/SYT11/STXBP5/LAMP1/SYN1/DMTN/SCAMP5/SDF4/GRIN3A/MICAL1/ADCY1/RAB5A/STXBP1/NAPA/CDK5R2/AP1G1/RAPGEF4/RAB15/PDPK1/CBL/SYT17/SNAP29/SYT7/PPFIA3/FMR1/SYNGR1/BCR/SYNJ1/CBARP/STX4/UNC13A/SNAP25/ARL8B/DNAJC5/CPLX2/GIT1/RIMS3/ARHGAP17/CALM3,66
GO:0060074,synapse maturation,14/3368,29/18903,1.6587553564092593e-4,0.003194274029599398,0.0027285581427817715,NLGN1/NRXN1/SEZ6L2/CLSTN1/SEZ6L/SYBU/PTEN/ADGRL1/PFN1/NEFL/NEURL1/YWHAZ/IGSF21/SHANK1,14
